id_municipio,nu_rede,nu_serie,id_indicador_municipio,nome_uf,nome_regiao,ds_rede,qt_alunos_avaliados,qt_alunos_alfabetizados,qt_alunos_alfabetizados_corte,pc_indicador_alfabetizacao,pc_indicador_alfabetizacao_corte,vl_proficiencia_media,vl_proficiencia_mediana,ts_insercao,pc_taxa_alfabetizacao,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,pc_meta_ano_corrente,vl_gap_meta_resultado,nu_ano,sigla_uf
2100477,3,2,-467091395117036265,Maranhão,Nordeste,Municipal,380,137,137,36.05,36.05,726.21,726.73,2026-08-20 01:27:09,36.04,93.83,42.71,49.66,56.62,63.33,69.56,75.14,80.0,,,2023,MA
2102903,3,2,5983178250813035609,Maranhão,Nordeste,Municipal,361,200,200,55.4,55.4,748.09,751.61,2026-08-20 01:27:09,55.58,86.16,59.63,63.56,67.31,70.85,74.16,77.21,80.0,,,2023,MA
2103307,3,2,-2012700863059070067,Maranhão,Nordeste,Municipal,1233,597,597,48.42,48.42,739.49,741.55,2026-08-20 01:27:09,46.94,86.22,52.32,57.65,62.81,67.69,72.22,76.33,80.0,,,2023,MA
2104909,3,2,5719701439420615452,Maranhão,Nordeste,Municipal,143,128,128,89.51,89.51,785.63,792.69,2026-08-20 01:27:09,89.07,97.95,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MA
2105807,3,2,-426047719363423687,Maranhão,Nordeste,Municipal,54,54,54,100.0,100.0,838.49,846.54,2026-08-20 01:27:09,100.0,94.74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MA
2106375,3,2,3756697845895087311,Maranhão,Nordeste,Municipal,137,105,105,76.64,76.64,786.08,814.36,2026-08-20 01:27:09,76.41,95.14,76.95,77.48,78.0,78.51,79.02,79.51,80.0,,,2023,MA
2110807,3,2,2991183157160861437,Maranhão,Nordeste,Municipal,48,21,21,43.75,43.75,734.58,736.24,2026-08-20 01:27:09,43.78,96.0,49.59,55.41,61.09,66.49,71.48,76.0,80.0,,,2023,MA
2113009,3,2,2030101078834833580,Maranhão,Nordeste,Municipal,375,191,191,50.93,50.93,741.33,743.47,2026-08-20 01:27:09,51.04,88.65,55.82,60.49,64.97,69.21,73.15,76.75,80.0,,,2023,MA
2303204,3,2,4779918779698855681,Ceará,Nordeste,Municipal,338,279,279,82.54,82.54,789.34,798.68,2026-08-20 01:27:09,82.61,98.26,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2.61,2024,CE
2304905,3,2,6989885084315510505,Ceará,Nordeste,Municipal,125,121,121,96.8,96.8,822.08,824.9,2026-08-20 01:27:09,96.95,95.42,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,16.95,2024,CE
2305100,3,2,8967899813840654802,Ceará,Nordeste,Municipal,73,70,70,95.89,95.89,825.97,826.08,2026-08-20 01:27:09,95.86,98.65,59.66,63.58,67.32,70.86,74.17,77.21,80.0,59.66,36.2,2024,CE
2305506,3,2,-5888448511977611460,Ceará,Nordeste,Municipal,741,470,470,63.43,63.43,756.47,768.36,2026-08-20 01:27:09,63.35,98.28,60.44,64.21,67.8,71.2,74.37,77.31,80.0,60.44,2.91,2024,CE
2305605,3,2,1504665103545505735,Ceará,Nordeste,Municipal,143,141,141,98.6,98.6,840.68,840.13,2026-08-20 01:27:09,98.62,98.62,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,18.62,2024,CE
2307635,3,2,4191768059686940832,Ceará,Nordeste,Municipal,187,178,178,95.19,95.19,824.72,827.15,2026-08-20 01:27:09,95.31,97.4,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,15.31,2024,CE
2310704,3,2,8310242495812092481,Ceará,Nordeste,Municipal,357,326,326,91.32,91.32,816.28,822.12,2026-08-20 01:27:09,91.29,98.89,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,11.29,2024,CE
1703073,3,2,-1635975454062481660,Tocantins,Norte,Municipal,72,13,13,18.06,18.06,712.02,713.15,2026-08-20 01:27:09,18.26,94.74,18.0,26.26,36.62,48.38,60.32,71.15,80.0,18.0,0.26,2024,TO
1714203,3,2,-6672730968666604203,Tocantins,Norte,Municipal,104,46,46,44.23,44.23,740.67,735.84,2026-08-20 01:27:09,43.89,86.67,35.38,43.26,51.51,59.67,67.33,74.17,80.0,35.38,8.51,2024,TO
1715150,3,2,-5053924490625173846,Tocantins,Norte,Municipal,24,17,17,70.83,70.83,768.98,761.45,2026-08-20 01:27:09,70.33,96.0,72.98,74.25,75.48,76.67,77.82,78.93,80.0,72.98,-2.65,2024,TO
1715754,3,2,1001463310853027016,Tocantins,Norte,Municipal,81,63,63,77.78,77.78,773.19,777.8,2026-08-20 01:27:09,77.41,94.19,53.03,58.23,63.25,68.0,72.41,76.41,80.0,53.03,24.38,2024,TO
1718659,3,2,5925456295730805868,Tocantins,Norte,Municipal,35,7,7,20.0,20.0,714.42,716.68,2026-08-20 01:27:09,19.61,92.11,24.46,32.99,42.81,53.23,63.38,72.46,80.0,24.46,-4.85,2024,TO
1720937,3,2,5855600554989233527,Tocantins,Norte,Municipal,27,15,15,55.56,55.56,752.27,751.17,2026-08-20 01:27:09,55.56,100.0,59.86,63.74,67.45,70.95,74.22,77.24,80.0,59.86,-4.3,2024,TO
1721109,3,2,-3522862104645420869,Tocantins,Norte,Municipal,51,26,26,50.98,50.98,749.58,748.19,2026-08-20 01:27:09,51.16,92.73,48.88,54.82,60.64,66.17,71.28,75.91,80.0,48.88,2.28,2024,TO
2301901,3,2,-6970866810087933749,Ceará,Nordeste,Municipal,705,620,620,87.94,87.94,796.92,806.61,2026-08-20 01:27:09,87.92,99.44,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,7.92,2024,CE
2302701,3,2,-2779952405749092006,Ceará,Nordeste,Municipal,204,169,169,82.84,82.84,788.24,796.89,2026-08-20 01:27:09,82.79,99.03,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2.79,2024,CE
2306603,3,2,2865421076087330385,Ceará,Nordeste,Municipal,222,220,220,99.1,99.1,840.24,841.31,2026-08-20 01:27:09,99.06,99.55,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,19.06,2024,CE
2307908,3,2,-8227008569607159618,Ceará,Nordeste,Municipal,132,131,131,99.24,99.24,838.98,838.45,2026-08-20 01:27:09,99.24,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,19.24,2024,CE
2308351,3,2,243745684939981114,Ceará,Nordeste,Municipal,144,141,141,97.92,97.92,822.83,824.18,2026-08-20 01:27:09,97.92,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,17.92,2024,CE
2311009,2,2,2053837467893525999,Ceará,Nordeste,Estadual,14,14,14,100.0,100.0,803.99,802.48,2026-08-20 01:27:09,100.0,,,,,,,,,,,2024,CE
2311108,3,2,7322908731705653743,Ceará,Nordeste,Municipal,252,232,232,92.06,92.06,813.22,819.66,2026-08-20 01:27:09,92.09,99.6,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,12.09,2024,CE
2313807,3,2,3551383914447235867,Ceará,Nordeste,Municipal,224,184,184,82.14,82.14,783.73,795.56,2026-08-20 01:27:09,82.16,99.12,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2.16,2024,CE
2602001,3,2,3917197367818369562,Pernambuco,Nordeste,Municipal,289,138,138,47.75,47.75,728.72,736.83,2026-08-20 01:27:09,47.32,97.64,50.85,56.45,61.89,67.04,71.82,76.15,80.0,50.85,-3.53,2024,PE
2602902,3,2,1958911549600881609,Pernambuco,Nordeste,Municipal,1976,1003,1003,50.76,50.76,737.9,744.58,2026-08-20 01:27:09,50.72,91.65,59.25,63.25,67.07,70.69,74.06,77.16,80.0,59.25,-8.53,2024,PE
2604155,3,2,-4611377043906892863,Pernambuco,Nordeste,Municipal,73,62,62,84.93,84.93,776.21,779.67,2026-08-20 01:27:09,84.85,97.4,79.54,79.62,79.69,79.77,79.85,79.92,80.0,79.54,5.31,2024,PE
2607307,3,2,-5490412249671059605,Pernambuco,Nordeste,Municipal,363,256,256,70.52,70.52,753.85,768.29,2026-08-20 01:27:09,70.08,97.58,73.25,74.47,75.65,76.8,77.9,78.97,80.0,73.25,-3.17,2024,PE
2610004,3,2,6132681833452481231,Pernambuco,Nordeste,Municipal,322,208,208,64.6,64.6,748.57,754.89,2026-08-20 01:27:09,64.85,94.17,48.92,54.86,60.67,66.19,71.3,75.92,80.0,48.92,15.93,2024,PE
2612109,3,2,2636287050763016887,Pernambuco,Nordeste,Municipal,51,47,47,92.16,92.16,793.19,791.42,2026-08-20 01:27:09,92.16,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,12.16,2024,PE
2615201,3,2,-5178538493998941344,Pernambuco,Nordeste,Municipal,115,82,82,71.3,71.3,751.35,759.12,2026-08-20 01:27:09,71.07,96.64,64.99,67.85,70.57,73.16,75.59,77.87,80.0,64.99,6.08,2024,PE
3200136,3,2,2107919529177325866,Espírito Santo,Sudeste,Municipal,143,132,132,92.31,92.31,778.51,778.18,2026-08-20 01:27:09,92.32,94.08,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,ES
3202454,3,2,8915994901617399866,Espírito Santo,Sudeste,Municipal,343,278,278,81.05,81.05,770.36,773.73,2026-08-20 01:27:09,80.52,92.2,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,ES
3203056,3,2,1141118993423626531,Espírito Santo,Sudeste,Municipal,430,311,311,72.33,72.33,758.19,763.7,2026-08-20 01:27:09,72.19,91.88,73.41,74.6,75.75,76.87,77.95,78.99,80.0,,,2023,ES
3203502,3,2,2073851596065800760,Espírito Santo,Sudeste,Municipal,215,135,135,62.79,62.79,748.4,754.2,2026-08-20 01:27:09,63.05,79.34,65.84,68.52,71.08,73.52,75.82,77.98,80.0,,,2023,ES
3204203,3,2,-5030293708827437299,Espírito Santo,Sudeste,Municipal,358,226,226,63.13,63.13,749.32,756.21,2026-08-20 01:27:09,62.47,90.18,65.36,68.14,70.79,73.31,75.69,77.92,80.0,,,2023,ES
3204609,2,2,8580104046425700403,Espírito Santo,Sudeste,Estadual,17,17,17,100.0,100.0,786.01,780.4,2026-08-20 01:27:09,100.0,,,,,,,,,,,2023,ES
3205010,3,2,851270886162604011,Espírito Santo,Sudeste,Municipal,428,282,282,65.89,65.89,755.18,762.16,2026-08-20 01:27:09,67.21,91.65,69.28,71.27,73.19,75.02,76.77,78.43,80.0,,,2023,ES
3205176,3,2,-8556252389611159946,Espírito Santo,Sudeste,Municipal,145,120,120,82.76,82.76,775.92,777.58,2026-08-20 01:27:09,83.46,88.96,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,ES
2604403,3,2,2916429570724663275,Pernambuco,Nordeste,Municipal,166,103,103,62.05,62.05,758.17,761.86,2026-08-20 01:27:09,62.99,94.32,65.79,68.48,71.05,73.5,75.81,77.98,80.0,,,2023,PE
2605152,3,2,-5034336131171737474,Pernambuco,Nordeste,Municipal,153,100,100,65.36,65.36,748.42,766.66,2026-08-20 01:27:09,64.93,92.17,67.39,69.76,72.03,74.2,76.25,78.18,80.0,,,2023,PE
2605806,3,2,-200514393958457124,Pernambuco,Nordeste,Municipal,100,68,68,68.0,68.0,751.32,767.17,2026-08-20 01:27:09,68.03,86.21,69.96,71.82,73.61,75.32,76.96,78.52,80.0,,,2023,PE
2606200,3,2,-5728480506390926889,Pernambuco,Nordeste,Municipal,733,394,394,53.75,53.75,739.48,748.32,2026-08-20 01:27:09,53.14,89.28,57.59,61.91,66.06,69.97,73.62,76.96,80.0,,,2023,PE
2608206,3,2,-9029718351408615789,Pernambuco,Nordeste,Municipal,114,54,54,47.37,47.37,736.06,736.4,2026-08-20 01:27:09,49.58,95.8,54.58,59.49,64.21,68.67,72.82,76.6,80.0,,,2023,PE
2608305,3,2,7284452065584471217,Pernambuco,Nordeste,Municipal,206,128,128,62.14,62.14,749.63,759.2,2026-08-20 01:27:09,60.68,94.93,63.87,66.95,69.89,72.67,75.29,77.73,80.0,,,2023,PE
2613008,3,2,-1182075085969057844,Pernambuco,Nordeste,Municipal,664,373,373,56.17,56.17,744.71,753.16,2026-08-20 01:27:09,55.89,95.27,59.89,63.76,67.47,70.96,74.23,77.24,80.0,,,2023,PE
2614808,3,2,-2374696339591465293,Pernambuco,Nordeste,Municipal,187,103,103,55.08,55.08,743.02,750.25,2026-08-20 01:27:09,56.04,93.5,60.02,63.86,67.54,71.02,74.26,77.26,80.0,,,2023,PE
1501006,3,2,386471730884931560,Pará,Norte,Municipal,106,68,68,64.15,64.15,745.96,750.24,2026-08-20 01:27:09,64.37,88.33,61.01,64.66,68.15,71.44,74.52,77.38,80.0,61.01,3.36,2024,PA
1501253,3,2,749931724826811426,Pará,Norte,Municipal,53,25,25,47.17,47.17,731.56,741.71,2026-08-20 01:27:09,47.37,89.83,0.0,53.57,59.67,65.48,70.87,75.72,80.0,0.0,47.37,2024,PA
1502202,3,2,-552926675121994929,Pará,Norte,Municipal,622,372,372,59.81,59.81,743.36,750.3,2026-08-20 01:27:09,59.49,84.05,64.97,67.83,70.55,73.14,75.59,77.87,80.0,64.97,-5.48,2024,PA
1504109,3,2,9171454967990687840,Pará,Norte,Municipal,60,36,36,60.0,60.0,748.57,748.87,2026-08-20 01:27:09,60.05,92.31,58.32,62.5,66.51,70.29,73.81,77.05,80.0,58.32,1.73,2024,PA
1506112,3,2,-3335338574033813213,Pará,Norte,Municipal,143,68,68,47.55,47.55,730.64,740.16,2026-08-20 01:27:09,47.3,91.08,53.99,59.01,63.85,68.42,72.66,76.53,80.0,53.99,-6.69,2024,PA
1506708,3,2,1088005068180802388,Pará,Norte,Municipal,561,330,330,58.82,58.82,745.19,751.24,2026-08-20 01:27:09,58.51,82.62,58.75,62.85,66.77,70.48,73.93,77.1,80.0,58.75,-0.24,2024,PA
1507961,3,2,3353811092914572274,Pará,Norte,Municipal,72,36,36,50.0,50.0,732.51,742.68,2026-08-20 01:27:09,49.88,86.75,48.0,54.1,60.08,65.77,71.04,75.8,80.0,48.0,1.88,2024,PA
2201051,3,2,-4213278838619959881,Piauí,Nordeste,Municipal,111,94,94,84.68,84.68,787.09,793.21,2026-08-20 01:27:09,84.48,96.52,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2201988,3,2,-7008448177108016393,Piauí,Nordeste,Municipal,56,30,30,53.57,53.57,740.4,745.1,2026-08-20 01:27:09,50.33,96.55,55.21,60.0,64.6,68.95,72.99,76.68,80.0,,,2023,PI
2202133,3,2,5567359021390212234,Piauí,Nordeste,Municipal,94,80,80,85.11,85.11,801.44,825.0,2026-08-20 01:27:09,85.6,95.92,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2202554,3,2,2239667853882029787,Piauí,Nordeste,Municipal,65,41,41,63.08,63.08,755.78,765.03,2026-08-20 01:27:09,61.42,98.48,64.49,67.44,70.26,72.94,75.46,77.81,80.0,,,2023,PI
2203404,3,2,-1631193477478010350,Piauí,Nordeste,Municipal,66,50,50,75.76,75.76,773.85,773.11,2026-08-20 01:27:09,77.13,95.65,77.56,77.98,78.39,78.8,79.21,79.61,80.0,,,2023,PI
2204204,3,2,-1373384179749032556,Piauí,Nordeste,Municipal,76,36,36,47.37,47.37,727.08,734.9,2026-08-20 01:27:09,43.94,91.57,49.73,55.53,61.18,66.55,71.52,76.01,80.0,,,2023,PI
2205003,3,2,8536003978187298490,Piauí,Nordeste,Municipal,119,88,88,73.95,73.95,773.72,779.34,2026-08-20 01:27:09,74.15,98.35,75.05,75.93,76.79,77.62,78.44,79.23,80.0,,,2023,PI
2205953,3,2,-619884968804337898,Piauí,Nordeste,Municipal,177,175,175,98.87,98.87,813.5,818.62,2026-08-20 01:27:09,98.87,96.72,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2900900,3,2,-9138266797543201154,Bahia,Nordeste,Municipal,60,19,19,31.67,31.67,728.41,727.39,2026-08-20 01:27:09,31.19,82.19,38.22,45.78,53.54,61.14,68.23,74.56,80.0,,,2023,BA
2902500,3,2,-1056481477324313911,Bahia,Nordeste,Municipal,152,59,59,38.82,38.82,724.87,730.02,2026-08-20 01:27:09,39.85,90.48,46.14,52.55,58.88,64.92,70.53,75.57,80.0,,,2023,BA
2912400,3,2,-4050609275585144946,Bahia,Nordeste,Municipal,146,45,45,30.82,30.82,722.92,730.36,2026-08-20 01:27:09,29.8,83.91,36.9,44.62,52.61,60.47,67.82,74.38,80.0,,,2023,BA
2915601,3,2,2089647956958314208,Bahia,Nordeste,Municipal,688,303,303,44.04,44.04,731.68,737.63,2026-08-20 01:27:09,44.07,89.0,49.84,55.62,61.25,66.6,71.55,76.03,80.0,,,2023,BA
2925501,3,2,-6300801049239568066,Bahia,Nordeste,Municipal,421,155,155,36.82,36.82,724.91,730.11,2026-08-20 01:27:09,34.88,83.04,41.65,48.75,55.91,62.82,69.25,75.01,80.0,,,2023,BA
2926103,3,2,-226364120139162983,Bahia,Nordeste,Municipal,119,22,22,18.49,18.49,708.89,710.84,2026-08-20 01:27:09,18.48,91.54,25.46,33.98,43.68,53.89,63.79,72.64,80.0,,,2023,BA
2927200,3,2,-1354685370526218067,Bahia,Nordeste,Municipal,234,90,90,38.46,38.46,723.83,729.51,2026-08-20 01:27:09,38.25,88.3,44.71,51.35,57.94,64.27,70.13,75.4,80.0,,,2023,BA
2928950,3,2,4831540311910451855,Bahia,Nordeste,Municipal,41,11,11,26.83,26.83,716.6,722.37,2026-08-20 01:27:09,25.27,89.13,32.49,40.65,49.36,58.11,66.38,73.76,80.0,,,2023,BA
2933158,3,2,1148721086215768856,Bahia,Nordeste,Municipal,145,49,49,33.79,33.79,722.65,725.9,2026-08-20 01:27:09,32.8,88.96,39.73,47.1,54.59,61.89,68.68,74.76,80.0,,,2023,BA
5102504,3,2,-7506129538952640093,Mato Grosso,Centro-Oeste,Municipal,1038,536,536,51.64,51.64,743.59,745.69,2026-08-20 01:27:09,51.27,90.42,52.83,58.07,63.13,67.91,72.35,76.39,80.0,52.83,-1.56,2024,MT
5103007,3,2,-6593524485352838792,Mato Grosso,Centro-Oeste,Municipal,246,169,169,68.7,68.7,760.27,768.78,2026-08-20 01:27:09,69.0,92.48,52.97,58.18,63.22,67.98,72.39,76.41,80.0,52.97,16.03,2024,MT
5105176,3,2,8766080814169671913,Mato Grosso,Centro-Oeste,Municipal,147,108,108,73.47,73.47,764.86,772.28,2026-08-20 01:27:09,73.66,88.55,63.07,66.31,69.4,72.33,75.07,77.63,80.0,63.07,10.59,2024,MT
5105622,2,2,-2050658261200514310,Mato Grosso,Centro-Oeste,Estadual,29,10,10,34.48,34.48,728.94,721.29,2026-08-20 01:27:09,34.02,,,,,,,,,,,2024,MT
5107701,3,2,-2126989504405629504,Mato Grosso,Centro-Oeste,Municipal,137,76,76,55.47,55.47,753.2,753.33,2026-08-20 01:27:09,56.37,88.39,58.02,62.26,66.32,70.16,73.73,77.01,80.0,58.02,-1.65,2024,MT
5108006,3,2,5427744059906225291,Mato Grosso,Centro-Oeste,Municipal,224,154,154,68.75,68.75,764.84,769.67,2026-08-20 01:27:09,68.81,89.96,59.92,63.78,67.48,70.97,74.23,77.25,80.0,59.92,8.89,2024,MT
5108055,3,2,-6508243861292293187,Mato Grosso,Centro-Oeste,Municipal,165,102,102,61.82,61.82,751.06,761.5,2026-08-20 01:27:09,61.14,92.18,62.25,65.65,68.9,71.97,74.86,77.53,80.0,62.25,-1.11,2024,MT
2902252,3,2,-7767218912186679727,Bahia,Nordeste,Municipal,72,13,13,18.06,18.06,707.34,713.74,2026-08-20 01:27:09,16.86,75.79,23.69,32.22,42.13,52.71,63.05,72.32,80.0,,,2023,BA
2904001,3,2,-1548081879905092964,Bahia,Nordeste,Municipal,122,55,55,45.08,45.08,729.45,736.97,2026-08-20 01:27:09,45.05,93.85,50.69,56.32,61.79,66.97,71.78,76.13,80.0,,,2023,BA
2904803,3,2,3195530612574438860,Bahia,Nordeste,Municipal,63,31,31,49.21,49.21,736.32,742.31,2026-08-20 01:27:09,48.46,95.45,53.62,58.71,63.62,68.26,72.56,76.48,80.0,,,2023,BA
2911857,3,2,-1205394246185119584,Bahia,Nordeste,Municipal,101,30,30,29.7,29.7,719.91,716.83,2026-08-20 01:27:09,31.4,88.6,38.42,45.96,53.68,61.24,68.29,74.59,80.0,,,2023,BA
2913200,3,2,1865236625722026951,Bahia,Nordeste,Municipal,356,154,154,43.26,43.26,728.7,736.34,2026-08-20 01:27:09,42.38,87.68,48.37,54.41,60.31,65.94,71.15,75.85,80.0,,,2023,BA
2921609,3,2,-4146061799985913795,Bahia,Nordeste,Municipal,90,29,29,32.22,32.22,728.59,731.85,2026-08-20 01:27:09,31.78,94.74,38.78,46.27,53.93,61.41,68.39,74.63,80.0,,,2023,BA
2925105,3,2,-5258951817406777449,Bahia,Nordeste,Municipal,447,195,195,43.62,43.62,731.75,737.06,2026-08-20 01:27:09,44.01,83.86,49.79,55.58,61.22,66.57,71.53,76.02,80.0,,,2023,BA
2925709,3,2,-9046980212102300115,Bahia,Nordeste,Municipal,111,33,33,29.73,29.73,719.18,725.84,2026-08-20 01:27:09,30.41,94.07,37.48,45.13,53.02,60.76,68.0,74.46,80.0,,,2023,BA
2930774,3,2,-2082809844070099098,Bahia,Nordeste,Municipal,308,82,82,26.62,26.62,714.76,722.11,2026-08-20 01:27:09,26.44,87.75,33.65,41.71,50.24,58.75,66.77,73.93,80.0,,,2023,BA
2200459,3,2,6406550272818851471,Piauí,Nordeste,Municipal,69,47,47,68.12,68.12,750.84,757.03,2026-08-20 01:27:09,68.36,98.57,70.23,72.04,73.78,75.44,77.04,78.55,80.0,,,2023,PI
2200707,3,2,-9079452497278548927,Piauí,Nordeste,Municipal,113,53,53,46.9,46.9,740.27,739.74,2026-08-20 01:27:09,46.55,97.41,51.99,57.38,62.6,67.54,72.13,76.29,80.0,,,2023,PI
2203206,3,2,-2666859531108895120,Piauí,Nordeste,Municipal,144,97,97,67.36,67.36,759.25,760.56,2026-08-20 01:27:09,68.19,94.12,70.09,71.92,73.69,75.38,77.0,78.54,80.0,,,2023,PI
2203271,3,2,3754896581040856615,Piauí,Nordeste,Municipal,74,12,12,16.22,16.22,701.38,693.56,2026-08-20 01:27:09,16.11,97.37,22.86,31.38,41.37,52.12,62.69,72.16,80.0,,,2023,PI
2203859,3,2,-4264264454784252517,Piauí,Nordeste,Municipal,21,21,21,100.0,100.0,806.77,812.69,2026-08-20 01:27:09,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2205904,3,2,7076025768450062403,Piauí,Nordeste,Municipal,69,69,69,100.0,100.0,820.76,820.97,2026-08-20 01:27:09,100.0,98.57,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2209450,3,2,5463971650114137742,Piauí,Nordeste,Municipal,26,25,25,96.15,96.15,797.22,802.51,2026-08-20 01:27:09,96.15,96.3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2200608,3,2,-1593790784255803922,Piauí,Nordeste,Municipal,97,93,93,95.88,95.88,799.31,800.14,2026-08-20 01:27:09,95.88,100.0,64.55,67.49,70.3,72.97,75.47,77.82,80.0,64.55,31.33,2024,PI
2201002,3,2,5594061237560180054,Piauí,Nordeste,Municipal,54,53,53,98.15,98.15,813.47,815.31,2026-08-20 01:27:09,98.15,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,18.15,2024,PI
2201200,3,2,-846138274037000534,Piauí,Nordeste,Municipal,557,334,334,59.96,59.96,751.56,753.52,2026-08-20 01:27:09,60.13,97.21,59.72,63.62,67.36,70.89,74.18,77.22,80.0,59.72,0.41,2024,PI
2201309,3,2,-259782215063855270,Piauí,Nordeste,Municipal,27,14,14,51.85,51.85,739.01,745.94,2026-08-20 01:27:09,50.77,96.43,44.83,51.45,58.03,64.32,70.16,75.41,80.0,44.83,5.94,2024,PI
2201903,3,2,2251147174224938460,Piauí,Nordeste,Municipal,285,282,282,98.95,98.95,826.78,835.46,2026-08-20 01:27:09,98.95,99.3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,18.95,2024,PI
2204808,3,2,608815455302013296,Piauí,Nordeste,Municipal,72,69,69,95.83,95.83,818.96,834.54,2026-08-20 01:27:09,95.83,98.63,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,15.83,2024,PI
4103800,3,2,-3416810394505083298,Paraná,Sul,Municipal,138,118,118,85.51,85.51,776.69,783.45,2026-08-20 01:27:09,86.17,92.62,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PR
4104428,3,2,7742736264441180749,Paraná,Sul,Municipal,213,159,159,74.65,74.65,758.99,761.48,2026-08-20 01:27:09,73.37,86.23,74.4,75.4,76.37,77.32,78.24,79.13,80.0,,,2023,PR
4106902,3,2,-2492602706428023979,Paraná,Sul,Municipal,12720,8996,8997,70.72,70.73,753.49,760.57,2026-08-20 01:27:09,70.41,79.42,71.93,73.41,74.83,76.2,77.52,78.79,80.0,,,2023,PR
4112405,3,2,-8323210108654827258,Paraná,Sul,Municipal,97,72,72,74.23,74.23,762.85,761.97,2026-08-20 01:27:09,73.42,92.38,74.44,75.43,76.4,77.34,78.25,79.14,80.0,,,2023,PR
4114708,3,2,-7199772144281999301,Paraná,Sul,Municipal,61,40,40,65.57,65.57,746.56,752.67,2026-08-20 01:27:09,64.7,85.92,67.2,69.61,71.92,74.11,76.19,78.16,80.0,,,2023,PR
4116604,3,2,3736289941267083022,Paraná,Sul,Municipal,37,23,23,62.16,62.16,747.17,754.03,2026-08-20 01:27:09,62.54,92.5,65.42,68.18,70.83,73.34,75.71,77.93,80.0,,,2023,PR
4123808,3,2,8408387566331610017,Paraná,Sul,Municipal,126,104,104,82.54,82.54,764.53,768.03,2026-08-20 01:27:09,82.42,93.33,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PR
4126207,3,2,-760821102831098021,Paraná,Sul,Municipal,74,55,55,74.32,74.32,763.08,768.95,2026-08-20 01:27:09,73.32,84.09,74.36,75.36,76.35,77.3,78.23,79.13,80.0,,,2023,PR
2202703,3,2,-4558176237497059451,Piauí,Nordeste,Municipal,301,220,220,73.09,73.09,774.01,783.72,2026-08-20 01:27:09,73.16,99.34,74.22,75.26,76.26,77.24,78.19,79.11,80.0,,,2023,PI
2203107,3,2,4263258904512726687,Piauí,Nordeste,Municipal,61,31,31,50.82,50.82,742.6,744.74,2026-08-20 01:27:09,50.63,98.39,55.47,60.21,64.76,69.06,73.05,76.71,80.0,,,2023,PI
2204006,3,2,-8556006677877545735,Piauí,Nordeste,Municipal,60,47,47,78.33,78.33,758.22,763.67,2026-08-20 01:27:09,77.97,96.77,78.27,78.56,78.86,79.15,79.43,79.72,80.0,,,2023,PI
2205573,3,2,-2734568053711414423,Piauí,Nordeste,Municipal,78,32,32,41.03,41.03,728.04,731.42,2026-08-20 01:27:09,41.38,96.3,47.49,53.68,59.75,65.54,70.9,75.74,80.0,,,2023,PI
2207793,3,2,-3524921548997135098,Piauí,Nordeste,Municipal,29,29,29,100.0,100.0,809.96,794.5,2026-08-20 01:27:09,100.0,96.67,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2210052,3,2,5153137761743423152,Piauí,Nordeste,Municipal,78,78,78,100.0,100.0,822.51,833.79,2026-08-20 01:27:09,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
