cd_referencia,nu_ano,nu_rede,ds_rede,pc_taxa_alfabetizacao,pc_taxa_alfabetizacao_ano_anterior,vl_variacao_yoy,fl_evolucao_positiva,id_evolucao,ts_insercao,ds_nivel_geografico
2512200,2024,5,Pública,63.28,47.46,15.82,true,8428314843165026137,2026-08-20 01:27:09,MUNICIPIO
2512804,2023,5,Pública,69.19,,,,-2650879876185623241,2026-08-20 01:27:09,MUNICIPIO
2512804,2024,5,Pública,44.22,69.19,-24.97,false,-5042126310422142427,2026-08-20 01:27:09,MUNICIPIO
2514503,2023,3,Municipal,34.1,,,,-4702820576406393242,2026-08-20 01:27:09,MUNICIPIO
2514503,2024,3,Municipal,55.77,34.1,21.67,true,7146014582097488480,2026-08-20 01:27:09,MUNICIPIO
2515401,2023,5,Pública,55.88,,,,7727901112938453890,2026-08-20 01:27:09,MUNICIPIO
2515401,2024,5,Pública,54.16,55.88,-1.72,false,6481649146463088912,2026-08-20 01:27:09,MUNICIPIO
2516508,2023,3,Municipal,78.33,,,,3481064927940093282,2026-08-20 01:27:09,MUNICIPIO
2516508,2024,3,Municipal,90.59,78.33,12.26,true,-2117859157505562450,2026-08-20 01:27:09,MUNICIPIO
2516706,2023,3,Municipal,72.85,,,,-7727027001976702975,2026-08-20 01:27:09,MUNICIPIO
2516706,2024,3,Municipal,81.85,72.85,9.0,true,-6341514837207147622,2026-08-20 01:27:09,MUNICIPIO
2600104,2023,3,Municipal,66.59,,,,-2997872778469273716,2026-08-20 01:27:09,MUNICIPIO
2600104,2024,3,Municipal,70.19,66.59,3.6,true,-3578370235156637776,2026-08-20 01:27:09,MUNICIPIO
2604304,2023,3,Municipal,46.94,,,,6866591301677515501,2026-08-20 01:27:09,MUNICIPIO
2604304,2024,3,Municipal,63.12,46.94,16.18,true,-8831704322775071962,2026-08-20 01:27:09,MUNICIPIO
2606606,2023,5,Pública,52.35,,,,-3788318146930589850,2026-08-20 01:27:09,MUNICIPIO
2606606,2024,5,Pública,63.13,52.35,10.78,true,179577197449364131,2026-08-20 01:27:09,MUNICIPIO
2608404,2023,5,Pública,53.46,,,,-8929852655796508868,2026-08-20 01:27:09,MUNICIPIO
2608404,2024,5,Pública,60.64,53.46,7.18,true,6057829221742173632,2026-08-20 01:27:09,MUNICIPIO
2609154,2023,5,Pública,56.89,,,,4819340612007754015,2026-08-20 01:27:09,MUNICIPIO
2609154,2024,5,Pública,52.89,56.89,-4.0,false,4747187025348732402,2026-08-20 01:27:09,MUNICIPIO
2609709,2023,5,Pública,61.24,,,,8448170290388768751,2026-08-20 01:27:09,MUNICIPIO
2609709,2024,5,Pública,91.54,61.24,30.3,true,6181532207156603526,2026-08-20 01:27:09,MUNICIPIO
2610509,2023,3,Municipal,74.89,,,,1070742821841969301,2026-08-20 01:27:09,MUNICIPIO
2610509,2024,3,Municipal,76.23,74.89,1.34,true,8077136012101148333,2026-08-20 01:27:09,MUNICIPIO
2612703,2023,3,Municipal,83.17,,,,581405394366678619,2026-08-20 01:27:09,MUNICIPIO
2612703,2024,3,Municipal,70.05,83.17,-13.12,false,5945374757250647259,2026-08-20 01:27:09,MUNICIPIO
2708204,2023,5,Pública,67.19,,,,4776012163011317446,2026-08-20 01:27:09,MUNICIPIO
2708204,2024,5,Pública,70.72,67.19,3.53,true,-8458217256711038049,2026-08-20 01:27:09,MUNICIPIO
2708402,2023,5,Pública,49.03,,,,3913007516249731687,2026-08-20 01:27:09,MUNICIPIO
2708402,2024,5,Pública,50.43,49.03,1.4,true,-4211580636012858908,2026-08-20 01:27:09,MUNICIPIO
2708501,2023,3,Municipal,39.59,,,,-2128680038569755297,2026-08-20 01:27:09,MUNICIPIO
2708501,2024,3,Municipal,53.64,39.59,14.05,true,-3235147720524665081,2026-08-20 01:27:09,MUNICIPIO
2709202,2023,5,Pública,31.62,,,,3114415049804544513,2026-08-20 01:27:09,MUNICIPIO
2709202,2024,5,Pública,47.49,31.62,15.87,true,-8421356752722779314,2026-08-20 01:27:09,MUNICIPIO
2802007,2023,3,Municipal,39.34,,,,6710946969670073664,2026-08-20 01:27:09,MUNICIPIO
2802007,2024,3,Municipal,19.53,39.34,-19.81,false,-3782688614344156762,2026-08-20 01:27:09,MUNICIPIO
2802007,2023,5,Pública,39.34,,,,-7427855833903636195,2026-08-20 01:27:09,MUNICIPIO
2802007,2024,5,Pública,19.53,39.34,-19.81,false,-3721696291221806690,2026-08-20 01:27:09,MUNICIPIO
2803500,2023,3,Municipal,35.6,,,,-5175855042706356923,2026-08-20 01:27:09,MUNICIPIO
2803500,2024,3,Municipal,31.27,35.6,-4.33,false,-1975565997171768462,2026-08-20 01:27:09,MUNICIPIO
2804003,2023,3,Municipal,21.39,,,,4399499287392353471,2026-08-20 01:27:09,MUNICIPIO
2804003,2024,3,Municipal,31.19,21.39,9.8,true,-3433486032906620745,2026-08-20 01:27:09,MUNICIPIO
2900306,2023,5,Pública,19.7,,,,-6810324740755396944,2026-08-20 01:27:09,MUNICIPIO
2900306,2024,5,Pública,59.14,19.7,39.44,true,4680297519284015590,2026-08-20 01:27:09,MUNICIPIO
2900504,2024,0,Total,37.21,,,,2071819563740988539,2026-08-20 01:27:09,MUNICIPIO
2902500,2023,5,Pública,39.85,,,,-6636712828194717356,2026-08-20 01:27:09,MUNICIPIO
2902500,2024,5,Pública,35.92,39.85,-3.93,false,-6645917214963853189,2026-08-20 01:27:09,MUNICIPIO
2902708,2024,0,Total,28.48,,,,1725646890333119041,2026-08-20 01:27:09,MUNICIPIO
2902708,2023,5,Pública,26.84,,,,-2044305780974105887,2026-08-20 01:27:09,MUNICIPIO
2902708,2024,5,Pública,28.48,26.84,1.64,true,1990097612437745672,2026-08-20 01:27:09,MUNICIPIO
2904506,2023,5,Pública,43.67,,,,-4269881444190251461,2026-08-20 01:27:09,MUNICIPIO
2904506,2024,5,Pública,60.98,43.67,17.31,true,-1574181645641756304,2026-08-20 01:27:09,MUNICIPIO
2905107,2024,0,Total,36.71,,,,-118349023085591102,2026-08-20 01:27:09,MUNICIPIO
2905503,2024,0,Total,28.19,,,,-8593631329143367132,2026-08-20 01:27:09,MUNICIPIO
2906204,2023,5,Pública,29.21,,,,443299209653958618,2026-08-20 01:27:09,MUNICIPIO
2906204,2024,5,Pública,33.73,29.21,4.52,true,9113409501321727581,2026-08-20 01:27:09,MUNICIPIO
2906600,2023,3,Municipal,46.72,,,,-5858621593991770133,2026-08-20 01:27:09,MUNICIPIO
2906600,2024,3,Municipal,41.67,46.72,-5.05,false,-407713321024995874,2026-08-20 01:27:09,MUNICIPIO
2906808,2024,0,Total,23.19,,,,-2008888316423350647,2026-08-20 01:27:09,MUNICIPIO
2907103,2023,5,Pública,28.55,,,,235575823683365299,2026-08-20 01:27:09,MUNICIPIO
2907103,2024,5,Pública,31.96,28.55,3.41,true,-1577081834289206460,2026-08-20 01:27:09,MUNICIPIO
2909604,2023,5,Pública,50.31,,,,-2216383233028037460,2026-08-20 01:27:09,MUNICIPIO
2909604,2024,5,Pública,43.05,50.31,-7.26,false,5711337593730574419,2026-08-20 01:27:09,MUNICIPIO
2909802,2023,5,Pública,34.64,,,,2194321036154513066,2026-08-20 01:27:09,MUNICIPIO
2909802,2024,5,Pública,33.56,34.64,-1.08,false,-4244131693827776747,2026-08-20 01:27:09,MUNICIPIO
2910701,2023,2,Estadual,45.8,,,,3168074934093613878,2026-08-20 01:27:09,MUNICIPIO
2910701,2024,2,Estadual,5.88,45.8,-39.92,false,2656459628880109836,2026-08-20 01:27:09,MUNICIPIO
2911006,2024,0,Total,41.03,,,,-3802573827213411170,2026-08-20 01:27:09,MUNICIPIO
2912103,2024,0,Total,37.95,,,,4040208886246850110,2026-08-20 01:27:09,MUNICIPIO
2912509,2024,0,Total,46.81,,,,-7929749070191925535,2026-08-20 01:27:09,MUNICIPIO
2912509,2023,5,Pública,44.17,,,,-5821778347887546258,2026-08-20 01:27:09,MUNICIPIO
2912509,2024,5,Pública,46.81,44.17,2.64,true,1634449177228985011,2026-08-20 01:27:09,MUNICIPIO
2912608,2024,0,Total,15.62,,,,-5596798714149330717,2026-08-20 01:27:09,MUNICIPIO
2913002,2023,3,Municipal,62.17,,,,-8958060614680382124,2026-08-20 01:27:09,MUNICIPIO
2913002,2024,3,Municipal,37.36,62.17,-24.81,false,-4470980610646961144,2026-08-20 01:27:09,MUNICIPIO
2914208,2024,0,Total,65.38,,,,-7007017982508473901,2026-08-20 01:27:09,MUNICIPIO
2914505,2023,5,Pública,33.6,,,,-4462686914460605829,2026-08-20 01:27:09,MUNICIPIO
2914505,2024,5,Pública,32.53,33.6,-1.07,false,92292460265958440,2026-08-20 01:27:09,MUNICIPIO
2916005,2023,3,Municipal,57.15,,,,3402373664740560261,2026-08-20 01:27:09,MUNICIPIO
2916609,2024,0,Total,36.62,,,,-3054153126135440050,2026-08-20 01:27:09,MUNICIPIO
2918605,2023,5,Pública,32.1,,,,3606701154554116769,2026-08-20 01:27:09,MUNICIPIO
2918605,2024,5,Pública,33.33,32.1,1.23,true,5107497226921664164,2026-08-20 01:27:09,MUNICIPIO
2919058,2024,0,Total,43.1,,,,-7362341666837256612,2026-08-20 01:27:09,MUNICIPIO
2919207,2023,5,Pública,29.63,,,,-2305172456912592166,2026-08-20 01:27:09,MUNICIPIO
2919207,2024,5,Pública,28.75,29.63,-0.88,false,-8241815655980929610,2026-08-20 01:27:09,MUNICIPIO
2919603,2024,0,Total,30.14,,,,3912125606354593803,2026-08-20 01:27:09,MUNICIPIO
2921203,2024,0,Total,36.96,,,,2110732719451334416,2026-08-20 01:27:09,MUNICIPIO
2921500,2023,5,Pública,30.9,,,,-2621001237195791058,2026-08-20 01:27:09,MUNICIPIO
2921500,2024,5,Pública,27.49,30.9,-3.41,false,-2904480913653443964,2026-08-20 01:27:09,MUNICIPIO
2922805,2023,3,Municipal,32.97,,,,4806783498036382981,2026-08-20 01:27:09,MUNICIPIO
2922805,2024,3,Municipal,34.65,32.97,1.68,true,-461102999767943201,2026-08-20 01:27:09,MUNICIPIO
2923209,2024,0,Total,39.29,,,,-3476487630660299977,2026-08-20 01:27:09,MUNICIPIO
2924652,2023,5,Pública,44.93,,,,6701612387250568939,2026-08-20 01:27:09,MUNICIPIO
2924652,2024,5,Pública,55.7,44.93,10.77,true,6904787550821943633,2026-08-20 01:27:09,MUNICIPIO
2926301,2023,3,Municipal,38.41,,,,-9040180616582168388,2026-08-20 01:27:09,MUNICIPIO
2926301,2024,3,Municipal,38.37,38.41,-0.04,false,-4622230100670216560,2026-08-20 01:27:09,MUNICIPIO
2929305,2023,5,Pública,36.4,,,,6799582603981135387,2026-08-20 01:27:09,MUNICIPIO
2929305,2024,5,Pública,24.63,36.4,-11.77,false,-688878157863598261,2026-08-20 01:27:09,MUNICIPIO
2929404,2023,5,Pública,28.76,,,,-7233547999487301487,2026-08-20 01:27:09,MUNICIPIO
2929404,2024,5,Pública,36.76,28.76,8.0,true,6232131927477655588,2026-08-20 01:27:09,MUNICIPIO
2929602,2023,5,Pública,56.84,,,,6144442040624411594,2026-08-20 01:27:09,MUNICIPIO
2929602,2024,5,Pública,64.52,56.84,7.68,true,-6500435218857761216,2026-08-20 01:27:09,MUNICIPIO
2929701,2024,0,Total,30.68,,,,8554114803491618365,2026-08-20 01:27:09,MUNICIPIO
2931004,2023,3,Municipal,58.73,,,,8672053714828698318,2026-08-20 01:27:09,MUNICIPIO
2931004,2024,3,Municipal,47.42,58.73,-11.31,false,-3431014390839768206,2026-08-20 01:27:09,MUNICIPIO
2932903,2023,5,Pública,31.04,,,,4899901565582395362,2026-08-20 01:27:09,MUNICIPIO
2932903,2024,5,Pública,31.89,31.04,0.85,true,-2134333358054909698,2026-08-20 01:27:09,MUNICIPIO
3100500,2023,2,Estadual,47.95,,,,1445340194780474894,2026-08-20 01:27:09,MUNICIPIO
3100500,2024,2,Estadual,77.27,47.95,29.32,true,1296914479701078710,2026-08-20 01:27:09,MUNICIPIO
3101805,2023,5,Pública,46.13,,,,-3718636066460974000,2026-08-20 01:27:09,MUNICIPIO
3101805,2024,5,Pública,70.83,46.13,24.7,true,-1081844631019636214,2026-08-20 01:27:09,MUNICIPIO
3104452,2023,5,Pública,52.49,,,,-504033393138416589,2026-08-20 01:27:09,MUNICIPIO
3104452,2024,5,Pública,86.66,52.49,34.17,true,9150783902934951898,2026-08-20 01:27:09,MUNICIPIO
3105905,2023,3,Municipal,73.7,,,,3639366365360278214,2026-08-20 01:27:09,MUNICIPIO
3105905,2024,3,Municipal,83.24,73.7,9.54,true,1482477387365067727,2026-08-20 01:27:09,MUNICIPIO
3106101,2023,5,Pública,33.6,,,,1300360548439858768,2026-08-20 01:27:09,MUNICIPIO
3106101,2024,5,Pública,57.69,33.6,24.09,true,2486246062729956962,2026-08-20 01:27:09,MUNICIPIO
3106705,2023,3,Municipal,53.93,,,,-8776194521613904300,2026-08-20 01:27:09,MUNICIPIO
3106705,2024,3,Municipal,66.62,53.93,12.69,true,-7788455998344335310,2026-08-20 01:27:09,MUNICIPIO
3108107,2023,3,Municipal,69.27,,,,8828253881465443070,2026-08-20 01:27:09,MUNICIPIO
3108107,2024,3,Municipal,85.95,69.27,16.68,true,237668957826001940,2026-08-20 01:27:09,MUNICIPIO
3108255,2023,2,Estadual,79.05,,,,5228149525150673406,2026-08-20 01:27:09,MUNICIPIO
3108255,2024,2,Estadual,27.27,79.05,-51.78,false,-7263126534732660933,2026-08-20 01:27:09,MUNICIPIO
3109253,2023,5,Pública,100.0,,,,7123300117029450901,2026-08-20 01:27:09,MUNICIPIO
3109253,2024,5,Pública,85.0,100.0,-15.0,false,-6992139031824890237,2026-08-20 01:27:09,MUNICIPIO
3110301,2023,5,Pública,51.38,,,,-9039033431462322227,2026-08-20 01:27:09,MUNICIPIO
3110301,2024,5,Pública,72.95,51.38,21.57,true,-450426322266511664,2026-08-20 01:27:09,MUNICIPIO
3111705,2023,2,Estadual,39.54,,,,7530392591535130851,2026-08-20 01:27:09,MUNICIPIO
3111705,2024,2,Estadual,84.65,39.54,45.11,true,-7228810868465871828,2026-08-20 01:27:09,MUNICIPIO
3112901,2023,5,Pública,59.39,,,,-3955092064552854709,2026-08-20 01:27:09,MUNICIPIO
3112901,2024,5,Pública,83.3,59.39,23.91,true,5143791996065737175,2026-08-20 01:27:09,MUNICIPIO
3115474,2023,5,Pública,61.25,,,,-4188725813262201701,2026-08-20 01:27:09,MUNICIPIO
3115474,2024,5,Pública,75.75,61.25,14.5,true,5113697657998546705,2026-08-20 01:27:09,MUNICIPIO
3116001,2023,5,Pública,72.97,,,,5170404972463163521,2026-08-20 01:27:09,MUNICIPIO
3116001,2024,5,Pública,66.0,72.97,-6.97,false,9175824061162735066,2026-08-20 01:27:09,MUNICIPIO
3116803,2023,3,Municipal,64.06,,,,4470443403393009333,2026-08-20 01:27:09,MUNICIPIO
3116803,2024,3,Municipal,91.21,64.06,27.15,true,-4319015345235506528,2026-08-20 01:27:09,MUNICIPIO
3118403,2023,5,Pública,69.86,,,,-3156733646841302041,2026-08-20 01:27:09,MUNICIPIO
3118403,2024,5,Pública,54.72,69.86,-15.14,false,-2448743339906979107,2026-08-20 01:27:09,MUNICIPIO
3122306,2023,5,Pública,69.78,,,,7438752809283286705,2026-08-20 01:27:09,MUNICIPIO
3122306,2024,5,Pública,77.35,69.78,7.57,true,1063459697904926166,2026-08-20 01:27:09,MUNICIPIO
3122470,2023,3,Municipal,55.56,,,,6121361763874845536,2026-08-20 01:27:09,MUNICIPIO
3122470,2024,3,Municipal,84.62,55.56,29.06,true,-8582446420003830605,2026-08-20 01:27:09,MUNICIPIO
3122603,2023,2,Estadual,73.54,,,,4184213263668678316,2026-08-20 01:27:09,MUNICIPIO
3122603,2024,2,Estadual,76.4,73.54,2.86,true,-3782194692347572414,2026-08-20 01:27:09,MUNICIPIO
3125101,2023,3,Municipal,57.68,,,,6373625503274340658,2026-08-20 01:27:09,MUNICIPIO
3125101,2024,3,Municipal,69.33,57.68,11.65,true,6139328034557097817,2026-08-20 01:27:09,MUNICIPIO
3127701,2023,2,Estadual,66.78,,,,-2305427892818889117,2026-08-20 01:27:09,MUNICIPIO
3127701,2024,2,Estadual,70.91,66.78,4.13,true,-6059353597843952871,2026-08-20 01:27:09,MUNICIPIO
3129806,2023,3,Municipal,51.6,,,,6772832631325673170,2026-08-20 01:27:09,MUNICIPIO
3129806,2024,3,Municipal,63.66,51.6,12.06,true,2342461406721057108,2026-08-20 01:27:09,MUNICIPIO
3131109,2023,3,Municipal,40.65,,,,-1637836647253132254,2026-08-20 01:27:09,MUNICIPIO
3131109,2024,3,Municipal,77.8,40.65,37.15,true,-2129043553754369688,2026-08-20 01:27:09,MUNICIPIO
3132305,2023,2,Estadual,72.28,,,,-3725259254200364612,2026-08-20 01:27:09,MUNICIPIO
3132305,2024,2,Estadual,68.78,72.28,-3.5,false,-6013277759228015177,2026-08-20 01:27:09,MUNICIPIO
3133600,2023,3,Municipal,52.0,,,,4643448754413148400,2026-08-20 01:27:09,MUNICIPIO
3133600,2024,3,Municipal,67.89,52.0,15.89,true,3728859888105878262,2026-08-20 01:27:09,MUNICIPIO
3134301,2023,5,Pública,61.21,,,,-6251386019407726257,2026-08-20 01:27:09,MUNICIPIO
3134301,2024,5,Pública,82.59,61.21,21.38,true,926063589344461943,2026-08-20 01:27:09,MUNICIPIO
3135100,2023,2,Estadual,54.68,,,,4861928974004066976,2026-08-20 01:27:09,MUNICIPIO
3135100,2024,2,Estadual,71.74,54.68,17.06,true,7376374571736671873,2026-08-20 01:27:09,MUNICIPIO
3135506,2023,2,Estadual,69.84,,,,-5905064315444593257,2026-08-20 01:27:09,MUNICIPIO
3135506,2024,2,Estadual,85.87,69.84,16.03,true,6807438168374828390,2026-08-20 01:27:09,MUNICIPIO
3136009,2023,3,Municipal,43.01,,,,-2651917663613511053,2026-08-20 01:27:09,MUNICIPIO
3136009,2024,3,Municipal,64.1,43.01,21.09,true,-4140292404000033008,2026-08-20 01:27:09,MUNICIPIO
3138401,2023,3,Municipal,58.67,,,,26528636059414608,2026-08-20 01:27:09,MUNICIPIO
3138401,2024,3,Municipal,65.18,58.67,6.51,true,-4770457405879976211,2026-08-20 01:27:09,MUNICIPIO
3138807,2023,3,Municipal,54.44,,,,-7586414923280160404,2026-08-20 01:27:09,MUNICIPIO
3138807,2024,3,Municipal,87.21,54.44,32.77,true,753253648815306790,2026-08-20 01:27:09,MUNICIPIO
3142007,2023,2,Estadual,86.67,,,,9041562880077782973,2026-08-20 01:27:09,MUNICIPIO
3142007,2024,2,Estadual,69.21,86.67,-17.46,false,-3406116841387070074,2026-08-20 01:27:09,MUNICIPIO
3143609,2023,5,Pública,96.43,,,,-4573672179087520934,2026-08-20 01:27:09,MUNICIPIO
3143609,2024,5,Pública,67.59,96.43,-28.84,false,3580064094692422840,2026-08-20 01:27:09,MUNICIPIO
3144003,2023,3,Municipal,61.47,,,,-88154650231058441,2026-08-20 01:27:09,MUNICIPIO
3144003,2024,3,Municipal,76.73,61.47,15.26,true,-6667006687670577882,2026-08-20 01:27:09,MUNICIPIO
3144706,2023,5,Pública,60.32,,,,3950350671890147693,2026-08-20 01:27:09,MUNICIPIO
3144706,2024,5,Pública,72.22,60.32,11.9,true,1993846550632668301,2026-08-20 01:27:09,MUNICIPIO
3144904,2023,5,Pública,83.33,,,,8410146094413978945,2026-08-20 01:27:09,MUNICIPIO
3144904,2024,5,Pública,89.37,83.33,6.04,true,-1067290692966113683,2026-08-20 01:27:09,MUNICIPIO
3145000,2023,3,Municipal,72.34,,,,-4390338718731720138,2026-08-20 01:27:09,MUNICIPIO
3145000,2024,3,Municipal,78.86,72.34,6.52,true,8873332197223769788,2026-08-20 01:27:09,MUNICIPIO
3147105,2023,3,Municipal,53.51,,,,1305018009092368348,2026-08-20 01:27:09,MUNICIPIO
3147105,2024,3,Municipal,69.52,53.51,16.01,true,-8739458850020670649,2026-08-20 01:27:09,MUNICIPIO
3147808,2023,3,Municipal,61.11,,,,-5595205356955730869,2026-08-20 01:27:09,MUNICIPIO
3147808,2024,3,Municipal,77.27,61.11,16.16,true,-3904480386455009978,2026-08-20 01:27:09,MUNICIPIO
3149507,2023,3,Municipal,32.02,,,,-9078535163643937969,2026-08-20 01:27:09,MUNICIPIO
3149507,2024,3,Municipal,69.05,32.02,37.03,true,-8251420179739232900,2026-08-20 01:27:09,MUNICIPIO
3151800,2023,5,Pública,58.12,,,,3791691345553688419,2026-08-20 01:27:09,MUNICIPIO
3151800,2024,5,Pública,78.32,58.12,20.2,true,-8496889777582792044,2026-08-20 01:27:09,MUNICIPIO
3151909,2023,2,Estadual,90.55,,,,8486674275170161073,2026-08-20 01:27:09,MUNICIPIO
3151909,2024,2,Estadual,85.77,90.55,-4.78,false,-2731844033758704601,2026-08-20 01:27:09,MUNICIPIO
3154606,2023,2,Estadual,53.3,,,,1932416124629787280,2026-08-20 01:27:09,MUNICIPIO
3154606,2024,2,Estadual,64.3,53.3,11.0,true,-8632655156040279123,2026-08-20 01:27:09,MUNICIPIO
3156452,2023,5,Pública,55.93,,,,-6540422741471864706,2026-08-20 01:27:09,MUNICIPIO
3156452,2024,5,Pública,78.18,55.93,22.25,true,-6398782871785367397,2026-08-20 01:27:09,MUNICIPIO
3157203,2023,3,Municipal,69.91,,,,-2977371815327763837,2026-08-20 01:27:09,MUNICIPIO
3157203,2024,3,Municipal,66.55,69.91,-3.36,false,1705906927437100537,2026-08-20 01:27:09,MUNICIPIO
3157401,2023,3,Municipal,54.55,,,,4214579907791813148,2026-08-20 01:27:09,MUNICIPIO
3157401,2024,3,Municipal,78.33,54.55,23.78,true,5897595860676166499,2026-08-20 01:27:09,MUNICIPIO
3157658,2023,2,Estadual,84.62,,,,8946158861865720085,2026-08-20 01:27:09,MUNICIPIO
3157658,2024,2,Estadual,85.0,84.62,0.38,true,4059650403150440353,2026-08-20 01:27:09,MUNICIPIO
3159100,2023,5,Pública,61.36,,,,2700407882371791240,2026-08-20 01:27:09,MUNICIPIO
3159100,2024,5,Pública,94.44,61.36,33.08,true,-9174681066071067836,2026-08-20 01:27:09,MUNICIPIO
3159506,2023,3,Municipal,83.38,,,,1544675836378948520,2026-08-20 01:27:09,MUNICIPIO
3159506,2024,3,Municipal,87.19,83.38,3.81,true,2753598596614873538,2026-08-20 01:27:09,MUNICIPIO
3159704,2023,5,Pública,72.97,,,,6022186293371518880,2026-08-20 01:27:09,MUNICIPIO
3159704,2024,5,Pública,79.88,72.97,6.91,true,-2824279988486403273,2026-08-20 01:27:09,MUNICIPIO
3160801,2023,3,Municipal,58.23,,,,777203908753889648,2026-08-20 01:27:09,MUNICIPIO
3160801,2024,3,Municipal,76.67,58.23,18.44,true,-1104634769428273735,2026-08-20 01:27:09,MUNICIPIO
3160959,2023,3,Municipal,90.7,,,,1142982051266355523,2026-08-20 01:27:09,MUNICIPIO
3160959,2024,3,Municipal,93.62,90.7,2.92,true,1559416481244645560,2026-08-20 01:27:09,MUNICIPIO
3163300,2023,5,Pública,58.5,,,,-1078391074809631516,2026-08-20 01:27:09,MUNICIPIO
3163300,2024,5,Pública,64.09,58.5,5.59,true,8880526700769299608,2026-08-20 01:27:09,MUNICIPIO
3165560,2023,3,Municipal,76.47,,,,392193467888197451,2026-08-20 01:27:09,MUNICIPIO
3165560,2024,3,Municipal,84.62,76.47,8.15,true,2070060886248483131,2026-08-20 01:27:09,MUNICIPIO
3166907,2023,5,Pública,63.81,,,,5823923380611519861,2026-08-20 01:27:09,MUNICIPIO
3166907,2024,5,Pública,80.88,63.81,17.07,true,-8527059782278802938,2026-08-20 01:27:09,MUNICIPIO
3169703,2023,5,Pública,54.4,,,,8114844904225303007,2026-08-20 01:27:09,MUNICIPIO
3169703,2024,5,Pública,82.52,54.4,28.12,true,2333379489698017606,2026-08-20 01:27:09,MUNICIPIO
3170206,2023,2,Estadual,57.02,,,,1117422506766275115,2026-08-20 01:27:09,MUNICIPIO
3170206,2024,2,Estadual,70.7,57.02,13.68,true,7685508185635945622,2026-08-20 01:27:09,MUNICIPIO
3170206,2023,3,Municipal,50.92,,,,-7776219328106295879,2026-08-20 01:27:09,MUNICIPIO
3170206,2024,3,Municipal,62.63,50.92,11.71,true,241622370423039635,2026-08-20 01:27:09,MUNICIPIO
3170503,2023,5,Pública,47.49,,,,-3219709061287511673,2026-08-20 01:27:09,MUNICIPIO
3170503,2024,5,Pública,81.2,47.49,33.71,true,-523709647543233069,2026-08-20 01:27:09,MUNICIPIO
3171030,2024,3,Municipal,16.67,,,,-6861109858280273603,2026-08-20 01:27:09,MUNICIPIO
3171071,2023,5,Pública,62.13,,,,4840610873779534228,2026-08-20 01:27:09,MUNICIPIO
3171071,2024,5,Pública,77.02,62.13,14.89,true,-7144346564012896136,2026-08-20 01:27:09,MUNICIPIO
3171600,2023,3,Municipal,50.12,,,,-7811713687876049141,2026-08-20 01:27:09,MUNICIPIO
3171600,2024,3,Municipal,85.1,50.12,34.98,true,5673368564339691327,2026-08-20 01:27:09,MUNICIPIO
3172004,2023,3,Municipal,56.33,,,,-1064142909050318166,2026-08-20 01:27:09,MUNICIPIO
3172004,2024,3,Municipal,65.77,56.33,9.44,true,-6810485300202462278,2026-08-20 01:27:09,MUNICIPIO
3200201,2023,2,Estadual,82.05,,,,-7025003732338038163,2026-08-20 01:27:09,MUNICIPIO
3200201,2024,2,Estadual,94.37,82.05,12.32,true,-2308703566560881739,2026-08-20 01:27:09,MUNICIPIO
3201001,2023,5,Pública,76.37,,,,-9096129736435604571,2026-08-20 01:27:09,MUNICIPIO
3201001,2024,5,Pública,85.45,76.37,9.08,true,-1830948385048042788,2026-08-20 01:27:09,MUNICIPIO
3203353,2023,5,Pública,78.51,,,,-5375801705001338333,2026-08-20 01:27:09,MUNICIPIO
3203353,2024,5,Pública,78.31,78.51,-0.2,false,3889139208226849828,2026-08-20 01:27:09,MUNICIPIO
3300233,2023,3,Municipal,67.2,,,,7038477135176892541,2026-08-20 01:27:09,MUNICIPIO
3300233,2024,3,Municipal,68.56,67.2,1.36,true,-3889361209063492895,2026-08-20 01:27:09,MUNICIPIO
3301108,2023,5,Pública,55.75,,,,7653687367603220830,2026-08-20 01:27:09,MUNICIPIO
3301108,2024,5,Pública,52.0,55.75,-3.75,false,4327567448927706852,2026-08-20 01:27:09,MUNICIPIO
3303401,2023,3,Municipal,65.29,,,,-6532975968031263878,2026-08-20 01:27:09,MUNICIPIO
3303401,2024,3,Municipal,68.84,65.29,3.55,true,4457091856392703013,2026-08-20 01:27:09,MUNICIPIO
